time,elapsed_seconds,message
12:43:07,1.29e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,5.75e-05,linear algebra multiplication to compute ugrade complete
12:43:07,2.97e-05,commencing check of parameter bounds
12:43:07,1.55e-05,limiting out of bounds pars
12:43:07,3.03e-05,change limit/bound enforement for lambda 0.1: upper bound,POR, scaling factor: 0.109279
12:43:07,1.04e-05,checking for denormal floating point values
12:43:07,1.19e-05,transforming upgrade pars to model pars
12:43:07,2.72e-05,writing upgrade vector to csv file
12:43:07,0.0008938,beginning upgrade vector calculations, lambda = 1
12:43:07,0.0004911,commencing calculation of upgrade vector
12:43:07,0.0008324,forming JtQJ matrix
12:43:07,9.44e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,1.17e-05,starting REDSVD
12:43:07,6.12e-05,retrieving REDSVD components
12:43:07,1.99e-05,triming REDSVD components to 10elements
12:43:07,1.74e-05,done REDSVD
12:43:07,3.28e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1.03e-05,JS
12:43:07,4.45e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,8.59e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1.23e-05,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,9.5e-06,starting REDSVD
12:43:07,5.59e-05,retrieving REDSVD components
12:43:07,1.86e-05,triming REDSVD components to 7elements
12:43:07,1.59e-05,done REDSVD
12:43:07,1.08e-05,SVD factorization complete
12:43:07,0.0002852,commencing linear algebra multiplication to compute ugrade
12:43:07,2.41e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,1.71e-05,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,1.31e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,7.74e-05,linear algebra multiplication to compute ugrade complete
12:43:07,3.18e-05,commencing check of parameter bounds and gradients
12:43:07,4.12e-05,commencing calculation of upgrade vector
12:43:07,0.0007604,forming JtQJ matrix
12:43:07,8.32e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,1.33e-05,starting REDSVD
12:43:07,6.52e-05,retrieving REDSVD components
12:43:07,2.19e-05,triming REDSVD components to 10elements
12:43:07,2.04e-05,done REDSVD
12:43:07,3.64e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1.03e-05,JS
12:43:07,3.09e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,7.54e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1.08e-05,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,1.01e-05,starting REDSVD
12:43:07,5.79e-05,retrieving REDSVD components
12:43:07,2.05e-05,triming REDSVD components to 7elements
12:43:07,1.58e-05,done REDSVD
12:43:07,9.6e-06,SVD factorization complete
12:43:07,0.0002595,commencing linear algebra multiplication to compute ugrade
12:43:07,1.81e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,1.6e-05,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,1.51e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,7.83e-05,linear algebra multiplication to compute ugrade complete
12:43:07,8e-05,commencing check of parameter bounds
12:43:07,2.16e-05,limiting out of bounds pars
12:43:07,3.33e-05,change limit/bound enforement for lambda 1: upper bound,POR, scaling factor: 0.109994
12:43:07,1.14e-05,checking for denormal floating point values
12:43:07,1.38e-05,transforming upgrade pars to model pars
12:43:07,3.26e-05,writing upgrade vector to csv file
12:43:07,0.0010861,beginning upgrade vector calculations, lambda = 10
12:43:07,0.0001512,commencing calculation of upgrade vector
12:43:07,0.0006446,forming JtQJ matrix
12:43:07,7.99e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,8.4e-06,starting REDSVD
12:43:07,6.11e-05,retrieving REDSVD components
12:43:07,1.44e-05,triming REDSVD components to 10elements
12:43:07,1.22e-05,done REDSVD
12:43:07,2.63e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.3e-06,JS
12:43:07,1.78e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,4.21e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.4e-06,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,6e-06,starting REDSVD
12:43:07,3.97e-05,retrieving REDSVD components
12:43:07,1.22e-05,triming REDSVD components to 7elements
12:43:07,1.09e-05,done REDSVD
12:43:07,6.6e-06,SVD factorization complete
12:43:07,0.0002388,commencing linear algebra multiplication to compute ugrade
12:43:07,1.13e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,9.6e-06,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,8.5e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,4.53e-05,linear algebra multiplication to compute ugrade complete
12:43:07,1.93e-05,commencing check of parameter bounds and gradients
12:43:07,3.27e-05,commencing calculation of upgrade vector
12:43:07,0.0004375,forming JtQJ matrix
12:43:07,4.54e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,6.8e-06,starting REDSVD
12:43:07,3.54e-05,retrieving REDSVD components
12:43:07,1.2e-05,triming REDSVD components to 10elements
12:43:07,1.17e-05,done REDSVD
12:43:07,2.3e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.4e-06,JS
12:43:07,1.72e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,8.95e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1.01e-05,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,6.2e-06,starting REDSVD
12:43:07,4.22e-05,retrieving REDSVD components
12:43:07,1.22e-05,triming REDSVD components to 7elements
12:43:07,9.1e-06,done REDSVD
12:43:07,6.9e-06,SVD factorization complete
12:43:07,0.0001497,commencing linear algebra multiplication to compute ugrade
12:43:07,1.59e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,8.3e-06,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,8.1e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,3.16e-05,linear algebra multiplication to compute ugrade complete
12:43:07,1.77e-05,commencing check of parameter bounds
12:43:07,9.5e-06,limiting out of bounds pars
12:43:07,2.3e-05,change limit/bound enforement for lambda 10: upper bound,POR, scaling factor: 0.10915
12:43:07,7e-06,checking for denormal floating point values
12:43:07,7.9e-06,transforming upgrade pars to model pars
12:43:07,2.15e-05,writing upgrade vector to csv file
12:43:07,0.0013101,beginning upgrade vector calculations, lambda = 100
12:43:07,0.000182,commencing calculation of upgrade vector
12:43:07,0.0004886,forming JtQJ matrix
12:43:07,5.96e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,6.9e-06,starting REDSVD
12:43:07,4.39e-05,retrieving REDSVD components
12:43:07,1.26e-05,triming REDSVD components to 10elements
12:43:07,1.12e-05,done REDSVD
12:43:07,2.09e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.2e-06,JS
12:43:07,2.33e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,4.14e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.3e-06,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,5.8e-06,starting REDSVD
12:43:07,3.96e-05,retrieving REDSVD components
12:43:07,1.13e-05,triming REDSVD components to 7elements
12:43:07,8.9e-06,done REDSVD
12:43:07,9.6e-06,SVD factorization complete
12:43:07,0.0001476,commencing linear algebra multiplication to compute ugrade
12:43:07,8.8e-06,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,8.5e-06,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,8.3e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,5.3e-05,linear algebra multiplication to compute ugrade complete
12:43:07,2.57e-05,commencing check of parameter bounds and gradients
12:43:07,6.91e-05,commencing calculation of upgrade vector
12:43:07,0.000913,forming JtQJ matrix
12:43:07,7.63e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,1.24e-05,starting REDSVD
12:43:07,5.8e-05,retrieving REDSVD components
12:43:07,2.05e-05,triming REDSVD components to 10elements
12:43:07,1.6e-05,done REDSVD
12:43:07,3.18e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,1e-05,JS
12:43:07,2.62e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,6.59e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,9.8e-06,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,8.8e-06,starting REDSVD
12:43:07,5.56e-05,retrieving REDSVD components
12:43:07,1.67e-05,triming REDSVD components to 7elements
12:43:07,1.73e-05,done REDSVD
12:43:07,1.04e-05,SVD factorization complete
12:43:07,0.0002264,commencing linear algebra multiplication to compute ugrade
12:43:07,1.53e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:43:07,1.41e-05,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:43:07,1.34e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,8.8e-05,linear algebra multiplication to compute ugrade complete
12:43:07,4.03e-05,commencing check of parameter bounds
12:43:07,1.58e-05,limiting out of bounds pars
12:43:07,2.85e-05,change limit/bound enforement for lambda 100: upper bound,POR, scaling factor: 0.104055
12:43:07,1.63e-05,checking for denormal floating point values
12:43:07,1.93e-05,transforming upgrade pars to model pars
12:43:07,2.84e-05,writing upgrade vector to csv file
12:43:07,0.0007466,beginning upgrade vector calculations, lambda = 1000
12:43:07,0.0001796,commencing calculation of upgrade vector
12:43:07,0.0005566,forming JtQJ matrix
12:43:07,6.35e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,7.6e-06,starting REDSVD
12:43:07,4.19e-05,retrieving REDSVD components
12:43:07,2.03e-05,triming REDSVD components to 10elements
12:43:07,1.15e-05,done REDSVD
12:43:07,2.12e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.3e-06,JS
12:43:07,1.83e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,4.63e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,9.9e-06,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,6.3e-06,starting REDSVD
12:43:07,4.05e-05,retrieving REDSVD components
12:43:07,1.18e-05,triming REDSVD components to 9elements
12:43:07,1.01e-05,done REDSVD
12:43:07,6.7e-06,SVD factorization complete
12:43:07,0.0001757,commencing linear algebra multiplication to compute ugrade
12:43:07,8.9e-06,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 9: cols = 10: size = 90: nonzeros = 90
12:43:07,8.8e-06,U info: rows = 10: cols = 9: size = 90: nonzeros = 90
12:43:07,8.3e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,5.76e-05,linear algebra multiplication to compute ugrade complete
12:43:07,2.84e-05,commencing check of parameter bounds and gradients
12:43:07,3.67e-05,commencing calculation of upgrade vector
12:43:07,0.0004396,forming JtQJ matrix
12:43:07,4.19e-05,commencing to scale JtQJ matrix- first SVD...
12:43:07,7.2e-06,starting REDSVD
12:43:07,3.49e-05,retrieving REDSVD components
12:43:07,1.48e-05,triming REDSVD components to 10elements
12:43:07,1.08e-05,done REDSVD
12:43:07,2.02e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,6.9e-06,JS
12:43:07,2.53e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:43:07,4.86e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:43:07,8.4e-06,commencing SVD factorization of lambda-scaled JtQJ
12:43:07,6.4e-06,starting REDSVD
12:43:07,3.99e-05,retrieving REDSVD components
12:43:07,1.3e-05,triming REDSVD components to 9elements
12:43:07,1.05e-05,done REDSVD
12:43:07,7e-06,SVD factorization complete
12:43:07,0.0003185,commencing linear algebra multiplication to compute ugrade
12:43:07,2.61e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 9: cols = 10: size = 90: nonzeros = 90
12:43:07,1.82e-05,U info: rows = 10: cols = 9: size = 90: nonzeros = 90
12:43:07,1.33e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 655
12:43:07,8e-05,linear algebra multiplication to compute ugrade complete
12:43:07,2.91e-05,commencing check of parameter bounds
12:43:07,1.31e-05,limiting out of bounds pars
12:43:07,2.06e-05,change limit/bound enforement for lambda 1000: lower bound,POR_V_MIN, scaling factor: 0.196413
12:43:07,7.2e-06,checking for denormal floating point values
12:43:07,1.14e-05,transforming upgrade pars to model pars
12:43:07,2.2e-05,writing upgrade vector to csv file
12:43:07,0.0010904,LinearAnalysis::glm_iter_fosm
12:43:07,0.0001209,starting FOSM uncertainty analyses for iteration 1
12:43:07,0.0028271,loading obscov
12:43:07,5.96e-05,loading parcov
12:43:07,3.12e-05,setting predictions
12:43:07,7.6e-06,set_predictions
12:43:07,4.24e-05,extracting prediction MOD_OBS0_4 from jacobian
12:43:07,0.0003347,extracting prediction MOD_OBS0_5 from jacobian
12:43:07,0.0002662,extracting prediction MOD_OBS1_3 from jacobian
12:43:07,0.0002516,extracting prediction MOD_OBS1_4 from jacobian
12:43:07,0.0002427,extracting prediction MOD_OBS1_5 from jacobian
12:43:07,0.0002283,extracting prediction MOD_OBS1_6 from jacobian
12:43:07,0.0002399,extracting prediction MOD_OBS1_7 from jacobian
12:43:07,0.0002409,extracting prediction MOD_OBS2_3 from jacobian
12:43:07,0.0002207,extracting prediction MOD_OBS2_4 from jacobian
12:43:07,0.0002064,extracting prediction MOD_OBS2_5 from jacobian
12:43:07,0.0002059,extracting prediction MOD_OBS2_6 from jacobian
12:43:07,0.0002067,extracting prediction MOD_OBS2_7 from jacobian
12:43:07,0.0002021,extracting prediction MOD_OBS3_3 from jacobian
12:43:07,0.0002041,extracting prediction MOD_OBS3_4 from jacobian
12:43:07,0.0002023,extracting prediction MOD_OBS3_5 from jacobian
12:43:07,0.0002375,extracting prediction MOD_OBS3_6 from jacobian
12:43:07,0.000251,extracting prediction MOD_OBS3_7 from jacobian
12:43:07,0.0002318,extracting prediction MOD_OBS4_3 from jacobian
12:43:07,0.0001903,extracting prediction MOD_OBS4_4 from jacobian
12:43:07,0.0001935,extracting prediction MOD_OBS4_5 from jacobian
12:43:07,0.0001889,extracting prediction MOD_OBS4_6 from jacobian
12:43:07,0.0001824,extracting prediction MOD_OBS4_7 from jacobian
12:43:07,0.0002038,extracting prediction MOD_OBS5_3 from jacobian
12:43:07,0.000194,extracting prediction MOD_OBS5_4 from jacobian
12:43:07,0.0001995,extracting prediction MOD_OBS5_5 from jacobian
12:43:07,0.0001873,extracting prediction MOD_OBS5_6 from jacobian
12:43:07,0.0002127,extracting prediction MOD_OBS5_7 from jacobian
12:43:07,0.0002186,extracting prediction MOD_OBS6_3 from jacobian
12:43:07,0.000186,extracting prediction MOD_OBS6_4 from jacobian
12:43:07,0.0001801,extracting prediction MOD_OBS6_5 from jacobian
12:43:07,0.0001761,extracting prediction MOD_OBS6_6 from jacobian
12:43:07,0.0001862,extracting prediction MOD_OBS6_7 from jacobian
12:43:07,0.0002077,extracting prediction MOD_OBS7_3 from jacobian
12:43:07,0.0001853,extracting prediction MOD_OBS7_4 from jacobian
12:43:07,0.0002696,extracting prediction MOD_OBS7_5 from jacobian
12:43:07,0.0004001,extracting prediction MOD_OBS7_6 from jacobian
12:43:07,0.0002661,extracting prediction MOD_OBS7_7 from jacobian
12:43:07,0.0002867,extracting prediction MOD_OBS8_3 from jacobian
12:43:07,0.0002745,extracting prediction MOD_OBS8_4 from jacobian
12:43:07,0.0002731,extracting prediction MOD_OBS8_5 from jacobian
12:43:07,0.0002799,extracting prediction MOD_OBS8_6 from jacobian
12:43:07,0.000278,extracting prediction MOD_OBS8_7 from jacobian
12:43:07,0.0002908,extracting prediction MOD_OBS9_3 from jacobian
12:43:07,0.0002898,extracting prediction MOD_OBS9_4 from jacobian
12:43:07,0.000249,extracting prediction MOD_OBS9_5 from jacobian
12:43:07,0.0002519,extracting prediction MOD_OBS9_6 from jacobian
12:43:07,0.0002422,extracting prediction MOD_OBS9_7 from jacobian
12:43:07,0.0002532,extracting prediction MOD_OBS10_3 from jacobian
12:43:07,0.0002419,extracting prediction MOD_OBS10_4 from jacobian
12:43:07,0.0002618,extracting prediction MOD_OBS10_5 from jacobian
12:43:07,0.000304,extracting prediction MOD_OBS10_6 from jacobian
12:43:07,0.0002282,extracting prediction MOD_OBS10_7 from jacobian
12:43:07,0.0001629,extracting prediction MOD_OBS11_3 from jacobian
12:43:07,0.0001303,extracting prediction MOD_OBS11_4 from jacobian
12:43:07,0.0001272,extracting prediction MOD_OBS11_5 from jacobian
12:43:07,0.0001545,extracting prediction MOD_OBS11_6 from jacobian
12:43:07,0.0001525,extracting prediction MOD_OBS11_7 from jacobian
12:43:07,0.0001758,extracting prediction MOD_OBS12_6 from jacobian
12:43:07,0.0001353,extracting prediction MOD_OBS13_6 from jacobian
12:43:07,0.0001192,extracting prediction MOD_OBS14_6 from jacobian
12:43:07,0.0001259,parameter fosm calcs
12:43:07,7.7e-06,LinearAnalysis::calc_posterior
12:43:07,6.8e-06,LinearAnalysis::align
12:43:07,0.0001448,LinearAnalysis::prior_prediction_variance()::invert obscov
12:43:07,8.4e-06,inverting diagonal matrix in place
12:43:07,1.13e-05,LinearAnalysis::calc_posterior() form JtQJ
12:43:07,6.35e-05,LinearAnalysis::calc_posterior() invert prior parcov
12:43:07,3.06e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:43:07,1.94e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:43:07,6.3e-06,inverting non-diagonal matrix in place
12:43:07,0.0037846,forecast FOSM calcs
12:43:07,0.0007659,LinearAnalysis::prior_prediction_variance
12:43:07,0.0004033,LinearAnalysis::prior_prediction_variance
12:44:10,62.8602,completed iteration 2
12:44:10,0.0201259,beginning iteration 3
12:44:10,0.0001587,commencing to build jacobian parameter sets
12:44:10,0.010273,jacobian parameter sets built, commencing model runs
12:45:15,65.7224,jacobian runs complete, processing runs
12:45:15,0.0012933,processing jacobian runs complete
12:45:15,3.01e-05,saving jacobian and sen files
12:45:15,0.0020889,commencing calculation of upgrade vector
12:45:15,0.0005454,forming JtQJ matrix
